sentence_id,sentence,direction,modifier_category,tone_label,distance_cm,rater_id,x_m,y_m,amplitude,radius
s1366,"Let's shift the grip backward slightly, please.",back,slightly,neutral,5,rater_1,0.002605986923670013,-0.05309847718437144,39.05451232614089,0.14139135131340635
s1366,"Let's shift the grip backward slightly, please.",back,slightly,neutral,5,rater_2,0.0012760225997726867,-0.04758069061583802,35.17139556313136,0.10623229209868221
s1366,"Let's shift the grip backward slightly, please.",back,slightly,neutral,5,rater_3,0.001463056714961805,-0.04830162815763276,37.235820428957815,0.1277239766995663
s1367,Let's pull the handle forward gently.,forward,no_modifier,gentle,15,rater_1,0.010860492110931992,0.1472394481665957,50.31435850416508,0.19968358679462916
s1367,Let's pull the handle forward gently.,forward,no_modifier,gentle,15,rater_2,-0.008122441921001299,0.14565348956611704,48.80509482235118,0.17693351355808917
s1367,Let's pull the handle forward gently.,forward,no_modifier,gentle,15,rater_3,-0.0019974240607713877,0.1559510376295056,50.24348463333222,0.17160950682403928
s1368,pull the handle to the left a lot now.,left,a_lot,neutral,20,rater_1,-0.1962396425504447,0.002263981474226875,60.0,0.1821472293813663
s1368,pull the handle to the left a lot now.,left,a_lot,neutral,20,rater_2,-0.20172848522367456,-0.004252047501040799,60.0,0.16424540281966912
s1368,pull the handle to the left a lot now.,left,a_lot,neutral,20,rater_3,-0.19999037445968562,-0.0026559328148560786,60.0,0.17432477677511654
s1369,Let's bring the grip forward and to the right a lot firmly.,forward_right,a_lot,harsh,20,rater_1,0.15071346750775508,0.13301719770477838,60.0,0.17828737346312792
s1369,Let's bring the grip forward and to the right a lot firmly.,forward_right,a_lot,harsh,20,rater_2,0.1319564888294148,0.14852740159163977,60.0,0.15229214590450887
s1369,Let's bring the grip forward and to the right a lot firmly.,forward_right,a_lot,harsh,20,rater_3,0.1416707761966434,0.14666393107398543,60.0,0.16082674688548484
s1370,"Can you shift the handle forward a lot firmly, please.",forward,a_lot,harsh,20,rater_1,0.010303945947648255,0.19914540709732537,60.0,0.1697305082907156
s1370,"Can you shift the handle forward a lot firmly, please.",forward,a_lot,harsh,20,rater_2,-0.012979482011233515,0.20146482597784937,60.0,0.15914934702420422
s1370,"Can you shift the handle forward a lot firmly, please.",forward,a_lot,harsh,20,rater_3,-0.006541227590864264,0.2031911516349891,60.0,0.14634693030980725
s1371,Could you slide the grip backward.,back,no_modifier,neutral,15,rater_1,-0.0028687488332217364,-0.15432182391954152,49.9777236840051,0.17247845575292192
s1371,Could you slide the grip backward.,back,no_modifier,neutral,15,rater_2,0.0037609154378350617,-0.14987475071715275,50.75910986456179,0.15624802907833024
s1371,Could you slide the grip backward.,back,no_modifier,neutral,15,rater_3,0.0006718478955389473,-0.14789455223605802,50.05254368657862,0.1639122675546646
s1372,"Let's slide the handle forward and to the left moderately firmly, please.",forward_left,moderately,harsh,10,rater_1,-0.06446675342677638,0.07187292356394781,50.583927485150646,0.13223396099020238
s1372,"Let's slide the handle forward and to the left moderately firmly, please.",forward_left,moderately,harsh,10,rater_2,-0.07253198458020577,0.0694167448776837,47.62537738036515,0.11624684037915332
s1372,"Let's slide the handle forward and to the left moderately firmly, please.",forward_left,moderately,harsh,10,rater_3,-0.0734751751526725,0.07392032130924342,48.738703193180775,0.12171810599201252
s1373,Could you pull the handle forward moderately.,forward,moderately,neutral,10,rater_1,0.004065988959000906,0.09893352894036812,49.37567010907636,0.1569372293864326
s1373,Could you pull the handle forward moderately.,forward,moderately,neutral,10,rater_2,-0.007291746909875187,0.10254343460144415,43.27858125256063,0.12974089474723507
s1373,Could you pull the handle forward moderately.,forward,moderately,neutral,10,rater_3,-0.00039244836519983835,0.10329267679324261,44.14733048720691,0.13227280977991202
s1374,"move the grip forward and to the left slightly gently, please.",forward_left,slightly,gentle,5,rater_1,-0.030544394641572523,0.034312575153989014,36.476709392144954,0.14853548213879855
s1374,"move the grip forward and to the left slightly gently, please.",forward_left,slightly,gentle,5,rater_2,-0.038870748693281866,0.033863730900636387,35.296752454063004,0.13495271789688346
s1374,"move the grip forward and to the left slightly gently, please.",forward_left,slightly,gentle,5,rater_3,-0.037731588270967883,0.037194172235784105,34.61806214699275,0.14592055179353575
s1375,Can you slide the handle backward and to the right a lot firmly.,back_right,a_lot,harsh,20,rater_1,0.13876105550991508,-0.1488899490106391,60.0,0.16954817565282163
s1375,Can you slide the handle backward and to the right a lot firmly.,back_right,a_lot,harsh,20,rater_2,0.14727851526229363,-0.128938224641457,60.0,0.15356078777748594
s1375,Can you slide the handle backward and to the right a lot firmly.,back_right,a_lot,harsh,20,rater_3,0.14466696177024105,-0.13922655655758542,60.0,0.15228916726014613
s1376,"Could you move the handlebar to the left, please.",left,no_modifier,neutral,15,rater_1,-0.14336343483539596,0.0009433600368521722,53.804140425707295,0.17794782525573877
s1376,"Could you move the handlebar to the left, please.",left,no_modifier,neutral,15,rater_2,-0.15394136467857789,-0.0035838334365955655,51.290695247229756,0.14737907678591183
s1376,"Could you move the handlebar to the left, please.",left,no_modifier,neutral,15,rater_3,-0.1522320366804794,-0.001176838002187896,51.52059545447104,0.1522356446519066
s1377,Could you slide the grip back-right moderately.,back_right,moderately,neutral,10,rater_1,0.07001109736841168,-0.07108073374622483,46.530468475416306,0.16425245278285447
s1377,Could you slide the grip back-right moderately.,back_right,moderately,neutral,10,rater_2,0.07189641923108633,-0.06328041245535436,44.453812314672,0.11522673032289871
s1377,Could you slide the grip back-right moderately.,back_right,moderately,neutral,10,rater_3,0.07087653645217151,-0.0674220414666741,46.150700718600746,0.14735952454633305
s1378,"Can you bring the handle to the left moderately, please.",left,moderately,neutral,10,rater_1,-0.09270417582380777,0.0036084068328054767,45.0474465446751,0.15835391565410586
s1378,"Can you bring the handle to the left moderately, please.",left,moderately,neutral,10,rater_2,-0.10102596379617454,-0.002614957964219726,42.70077742386792,0.12417577937726462
s1378,"Can you bring the handle to the left moderately, please.",left,moderately,neutral,10,rater_3,-0.09934400501481841,0.00010120070697845619,45.14722704063885,0.13617520353467524
s1379,move the grip back-left a lot firmly for me.,back_left,a_lot,harsh,20,rater_1,-0.14732818862227992,-0.14040551916355276,60.0,0.17274678989200648
s1379,move the grip back-left a lot firmly for me.,back_left,a_lot,harsh,20,rater_2,-0.13487123636496465,-0.1473916861755934,60.0,0.15357336506270156
s1379,move the grip back-left a lot firmly for me.,back_left,a_lot,harsh,20,rater_3,-0.14352008546803624,-0.1409879500048545,60.0,0.15400426915420165
s1380,"Let's move the handle backward and to the left, please.",back_left,no_modifier,neutral,15,rater_1,-0.10140353982146066,-0.10468731474437738,52.29686636477869,0.16653931753197
s1380,"Let's move the handle backward and to the left, please.",back_left,no_modifier,neutral,15,rater_2,-0.10392546262972195,-0.10380723725217739,53.14445580677259,0.15071344159287509
s1380,"Let's move the handle backward and to the left, please.",back_left,no_modifier,neutral,15,rater_3,-0.1086984343788145,-0.10908865386107924,51.629489189095324,0.15671377245078916
s1381,I want the handle moved to the right now.,right,no_modifier,neutral,15,rater_1,0.1520677058078678,-0.006504046319774473,55.715247909408085,0.1721873888075652
s1381,I want the handle moved to the right now.,right,no_modifier,neutral,15,rater_2,0.14767369079521359,0.005906202496046257,52.46758440795736,0.1461193272985814
s1381,I want the handle moved to the right now.,right,no_modifier,neutral,15,rater_3,0.15007820130469618,0.004276172476967568,52.69622946925418,0.15955798182953984
s1382,Could you nudge the handlebar backward and to the right firmly now.,back_right,no_modifier,harsh,15,rater_1,0.1048434766649877,-0.11407195288738722,57.95404708229579,0.16440115250864476
s1382,Could you nudge the handlebar backward and to the right firmly now.,back_right,no_modifier,harsh,15,rater_2,0.1082738725763172,-0.09921535986301398,54.42383155044219,0.13089044610534106
s1382,Could you nudge the handlebar backward and to the right firmly now.,back_right,no_modifier,harsh,15,rater_3,0.10993207306474286,-0.10434853445376722,55.662426455796464,0.14256721340429504
s1383,pull the handle forward-right gently.,forward_right,no_modifier,gentle,15,rater_1,0.11492418541696212,0.10186383489595462,52.00691303491048,0.20736783961688351
s1383,pull the handle forward-right gently.,forward_right,no_modifier,gentle,15,rater_2,0.09690980239864339,0.1121338747734524,50.14667570533531,0.16700996610926444
s1383,pull the handle forward-right gently.,forward_right,no_modifier,gentle,15,rater_3,0.10472801352700968,0.10798780614661255,48.692288500279815,0.16634917313263659
s1384,Let's slide the handle to the right slightly gently.,right,slightly,gentle,5,rater_1,0.05183505155274989,-0.001862619280886138,36.48277274943315,0.1551247095162407
s1384,Let's slide the handle to the right slightly gently.,right,slightly,gentle,5,rater_2,0.04725750842546532,0.0034869829715366376,34.26530057002005,0.12564600685041255
s1384,Let's slide the handle to the right slightly gently.,right,slightly,gentle,5,rater_3,0.0503166534113881,0.004060670930314845,33.62908544933093,0.13372037474164475
s1385,I want the handlebar moved back-left slightly gently for me.,back_left,slightly,gentle,5,rater_1,-0.03674335783218287,-0.03558231287790851,35.06491233867103,0.1536931444267479
s1385,I want the handlebar moved back-left slightly gently for me.,back_left,slightly,gentle,5,rater_2,-0.03488013651350746,-0.035834960829719126,32.982254695644045,0.11979793677805768
s1385,I want the handlebar moved back-left slightly gently for me.,back_left,slightly,gentle,5,rater_3,-0.03424423669299012,-0.035248614003622857,34.102990878105494,0.1362998178238543
s1386,I want the grip moved backward and to the right slightly gently.,back_right,slightly,gentle,5,rater_1,0.03461176631501093,-0.039173331419056476,34.96846785564685,0.16515943201105204
s1386,I want the grip moved backward and to the right slightly gently.,back_right,slightly,gentle,5,rater_2,0.03417195768584927,-0.02872801161489247,35.181251095911804,0.13738310948150176
s1386,I want the grip moved backward and to the right slightly gently.,back_right,slightly,gentle,5,rater_3,0.037461402135568575,-0.03313549042654961,34.49560792140423,0.13930757960154358
s1387,Let's nudge the handle forward-right slightly gently now.,forward_right,slightly,gentle,5,rater_1,0.038407793806363756,0.030389375630030236,37.213579001100506,0.1561871329232968
s1387,Let's nudge the handle forward-right slightly gently now.,forward_right,slightly,gentle,5,rater_2,0.029327201676156094,0.04143756282515129,34.379051284949554,0.14246018687549644
s1387,Let's nudge the handle forward-right slightly gently now.,forward_right,slightly,gentle,5,rater_3,0.03404221728056403,0.036938074755934754,32.7658778714739,0.1390246109463707
s1388,Could you shift the handle forward slightly now.,forward,slightly,neutral,5,rater_1,0.007282263549514369,0.0483617486561165,39.42871585705017,0.13523461575772053
s1388,Could you shift the handle forward slightly now.,forward,slightly,neutral,5,rater_2,0.0014400558185885693,0.049697818112049805,36.21112407709508,0.10411385283725058
s1388,Could you shift the handle forward slightly now.,forward,slightly,neutral,5,rater_3,-0.0028019194360262042,0.054555303793869525,38.198668556362065,0.1199517205793602
s1389,shift the handlebar forward and to the left.,forward_left,no_modifier,neutral,15,rater_1,-0.10092634452102325,0.10716810785708991,56.044392273215095,0.18687636572361802
s1389,shift the handlebar forward and to the left.,forward_left,no_modifier,neutral,15,rater_2,-0.11249736533885989,0.10339318135759044,51.700457603692804,0.1571927617667374
s1389,shift the handlebar forward and to the left.,forward_left,no_modifier,neutral,15,rater_3,-0.10808715478231481,0.1035404052524765,54.62106371383631,0.17139576950144855
s1390,move the handle forward-left a lot firmly for me.,forward_left,a_lot,harsh,20,rater_1,-0.13436231537635726,0.1444246577046896,60.0,0.16253673755617937
s1390,move the handle forward-left a lot firmly for me.,forward_left,a_lot,harsh,20,rater_2,-0.14692384518156448,0.1361514232643621,60.0,0.15991597650060274
s1390,move the handle forward-left a lot firmly for me.,forward_left,a_lot,harsh,20,rater_3,-0.1480090538782424,0.138258363697143,60.0,0.16130441689364614
s1391,"I want the handlebar moved backward slightly, please.",back,slightly,neutral,5,rater_1,0.0022520795459565488,-0.05258350144266077,38.70710707587736,0.14535068493920741
s1391,"I want the handlebar moved backward slightly, please.",back,slightly,neutral,5,rater_2,0.0005848472758621899,-0.04732334177106946,37.351693283035985,0.11559291719502544
s1391,"I want the handlebar moved backward slightly, please.",back,slightly,neutral,5,rater_3,0.004710803827848055,-0.04747963314092788,36.78626954085103,0.10691779924977907
s1392,nudge the grip forward now.,forward,no_modifier,neutral,15,rater_1,0.008431439820093584,0.14414408858827044,56.5720099885152,0.18388898107247195
s1392,nudge the grip forward now.,forward,no_modifier,neutral,15,rater_2,-0.010185995328972693,0.15228689836091563,51.260312206577396,0.14653695660093152
s1392,nudge the grip forward now.,forward,no_modifier,neutral,15,rater_3,0.0004304150421422096,0.1525410998253864,51.56835468927104,0.1628817219292072
s1393,Let's nudge the handlebar to the left a lot firmly now.,left,a_lot,harsh,20,rater_1,-0.19678044944194642,0.0036710967413517447,60.0,0.1686867845036954
s1393,Let's nudge the handlebar to the left a lot firmly now.,left,a_lot,harsh,20,rater_2,-0.19876638135989674,-0.006413546150711606,60.0,0.15308511223015014
s1393,Let's nudge the handlebar to the left a lot firmly now.,left,a_lot,harsh,20,rater_3,-0.20293994480223507,0.0017554168317112737,60.0,0.16190211782738043
s1394,Can you shift the grip forward-right a lot firmly now.,forward_right,a_lot,harsh,20,rater_1,0.14840009068534404,0.13132075081017733,60.0,0.18463614656712082
s1394,Can you shift the grip forward-right a lot firmly now.,forward_right,a_lot,harsh,20,rater_2,0.1315429138670895,0.14963937091938234,59.615551685653806,0.14757071005027445
s1394,Can you shift the grip forward-right a lot firmly now.,forward_right,a_lot,harsh,20,rater_3,0.14040730653619138,0.14556663094203967,60.0,0.1595964933986339
s1395,Can you move the handlebar forward a lot firmly now.,forward,a_lot,harsh,20,rater_1,0.012131249310320941,0.1971293676447546,60.0,0.17941535308528445
s1395,Can you move the handlebar forward a lot firmly now.,forward,a_lot,harsh,20,rater_2,-0.011683267924976275,0.19814788824500784,60.0,0.14626578541723662
s1395,Can you move the handlebar forward a lot firmly now.,forward,a_lot,harsh,20,rater_3,-0.004404033690505428,0.20316140731727236,60.0,0.17231399377130432
s1396,I want the handlebar moved backward gently for me.,back,no_modifier,gentle,15,rater_1,-0.0017384385872159813,-0.15122619878892965,52.96102728715797,0.18381103596915288
s1396,I want the handlebar moved backward gently for me.,back,no_modifier,gentle,15,rater_2,0.003708109411878966,-0.1474696524689518,48.086561195712356,0.16114169471348655
s1396,I want the handlebar moved backward gently for me.,back,no_modifier,gentle,15,rater_3,-0.004080893670930589,-0.14925611350883797,48.42809686927119,0.18035018487978288
s1397,I want the handlebar moved forward and to the left moderately gently now.,forward_left,moderately,gentle,10,rater_1,-0.061571717737185415,0.07313995610367324,42.34398174402257,0.1683267029555817
s1397,I want the handlebar moved forward and to the left moderately gently now.,forward_left,moderately,gentle,10,rater_2,-0.07372320189158547,0.069179085939221,40.78125540540604,0.150013487540473
s1397,I want the handlebar moved forward and to the left moderately gently now.,forward_left,moderately,gentle,10,rater_3,-0.07298027787156922,0.071394187879996,44.121954174057535,0.16109490143962565
s1398,Can you shift the handlebar backward moderately firmly.,back,moderately,harsh,10,rater_1,0.0038176050028560942,-0.10332666131277977,49.032055153838556,0.13072602924745516
s1398,Can you shift the handlebar backward moderately firmly.,back,moderately,harsh,10,rater_2,0.003027628774214944,-0.09832610513214136,47.7190803392384,0.11680737114639142
s1398,Can you shift the handlebar backward moderately firmly.,back,moderately,harsh,10,rater_3,0.0015027663413860496,-0.09989768075729158,48.69774380274718,0.12048696214078719
s1399,I want the handlebar moved backward a lot firmly.,back,a_lot,harsh,20,rater_1,-0.0006760908557227165,-0.20045396254445763,60.0,0.17088387994804788
s1399,I want the handlebar moved backward a lot firmly.,back,a_lot,harsh,20,rater_2,0.0025771088534154354,-0.19680644880461212,60.0,0.15170978348932676
s1399,I want the handlebar moved backward a lot firmly.,back,a_lot,harsh,20,rater_3,0.0012963487944886898,-0.20171666504737842,60.0,0.15958153410924408
s1400,Could you shift the handle forward moderately firmly.,forward,moderately,harsh,10,rater_1,0.010764377051113029,0.09684882963039931,49.209424796282185,0.12223601046258646
s1400,Could you shift the handle forward moderately firmly.,forward,moderately,harsh,10,rater_2,-0.0009921640924497018,0.09984949179781899,45.64945134972176,0.10806566789343408
s1400,Could you shift the handle forward moderately firmly.,forward,moderately,harsh,10,rater_3,0.00025632984128136924,0.10125654758121932,47.319492351908075,0.11378618307138405
s1401,Let's move the grip forward-left slightly gently for me.,forward_left,slightly,gentle,5,rater_1,-0.031505476298252316,0.0394051241363464,35.12203300533219,0.1505961157112034
s1401,Let's move the grip forward-left slightly gently for me.,forward_left,slightly,gentle,5,rater_2,-0.040710943841612834,0.036562979055203455,32.82208476081773,0.13402227152506782
s1401,Let's move the grip forward-left slightly gently for me.,forward_left,slightly,gentle,5,rater_3,-0.0383881180080658,0.03858364437921151,34.52484581081455,0.14240833380367218
s1402,Please slide the grip back-right a lot firmly for me.,back_right,a_lot,harsh,20,rater_1,0.1390387862258844,-0.14407711534211215,60.0,0.17508680328704349
s1402,Please slide the grip back-right a lot firmly for me.,back_right,a_lot,harsh,20,rater_2,0.14661214532642838,-0.1326612025861556,60.0,0.1585165431887137
s1402,Please slide the grip back-right a lot firmly for me.,back_right,a_lot,harsh,20,rater_3,0.14559679501776598,-0.14253450470697204,60.0,0.1738661954771045
s1403,Please shift the grip to the left.,left,no_modifier,neutral,15,rater_1,-0.15002649473084512,0.007047905744839751,56.279163050546565,0.1789015848096204
s1403,Please shift the grip to the left.,left,no_modifier,neutral,15,rater_2,-0.14952368635427857,-0.006373584055828438,51.47290462131711,0.1522704715058467
s1403,Please shift the grip to the left.,left,no_modifier,neutral,15,rater_3,-0.14944374585243353,-0.000744025479990721,53.461164058574234,0.15434044046126977
s1404,Can you move the handlebar back-right moderately.,back_right,moderately,neutral,10,rater_1,0.07337707003256543,-0.07329208661763316,46.137833507742734,0.14408850715420193
s1404,Can you move the handlebar back-right moderately.,back_right,moderately,neutral,10,rater_2,0.07113430078920548,-0.06592291929985869,42.836426193082204,0.13398473761330112
s1404,Can you move the handlebar back-right moderately.,back_right,moderately,neutral,10,rater_3,0.07090516359266091,-0.0734231749118707,43.963990518407186,0.1311643134920445
s1405,Let's bring the handle to the right moderately firmly now.,right,moderately,harsh,10,rater_1,0.10554067342324147,-0.007425202721493285,51.87999044983213,0.12404660261315535
s1405,Let's bring the handle to the right moderately firmly now.,right,moderately,harsh,10,rater_2,0.09742474157146383,0.005882062033754712,47.21429040798662,0.11638532794840924
s1405,Let's bring the handle to the right moderately firmly now.,right,moderately,harsh,10,rater_3,0.10041617620105726,0.002120789879719819,47.863677938909376,0.12165645199083151
s1406,"slide the grip to the left moderately, please.",left,moderately,neutral,10,rater_1,-0.09544429880900943,0.0024822175207060873,49.82034818198171,0.15782576634474532
s1406,"slide the grip to the left moderately, please.",left,moderately,neutral,10,rater_2,-0.10047150576487895,-0.0017886498563316517,44.05166209487925,0.1292658483186152
s1406,"slide the grip to the left moderately, please.",left,moderately,neutral,10,rater_3,-0.10024145845836877,-0.0016757440094699837,43.294672454603635,0.14680819763611552
s1407,Please pull the handle forward-right moderately gently now.,forward_right,moderately,gentle,10,rater_1,0.07549441148665931,0.06476474507684128,45.41414915970342,0.19147046894375014
s1407,Please pull the handle forward-right moderately gently now.,forward_right,moderately,gentle,10,rater_2,0.06391340669524062,0.07447243552966955,41.45839884797017,0.14929395277444532
s1407,Please pull the handle forward-right moderately gently now.,forward_right,moderately,gentle,10,rater_3,0.07549054026447222,0.07204276687446409,41.082155961098444,0.1625924202399545
s1408,Could you slide the grip back-left moderately now.,back_left,moderately,neutral,10,rater_1,-0.07147179122320606,-0.07063755024947192,47.47693497906279,0.14519689527217935
s1408,Could you slide the grip back-left moderately now.,back_left,moderately,neutral,10,rater_2,-0.07111894533032333,-0.07262287368347078,42.572277565015575,0.13272545305203032
s1408,Could you slide the grip back-left moderately now.,back_left,moderately,neutral,10,rater_3,-0.07157305757634122,-0.07193892875933894,45.41460970137154,0.13697593171170114
s1409,"Let's pull the grip backward and to the left a lot firmly, please.",back_left,a_lot,harsh,20,rater_1,-0.14532266939104918,-0.1409846987189084,60.0,0.1690915172195549
s1409,"Let's pull the grip backward and to the left a lot firmly, please.",back_left,a_lot,harsh,20,rater_2,-0.13276197852120722,-0.14732634479306309,60.0,0.15620354085906082
s1409,"Let's pull the grip backward and to the left a lot firmly, please.",back_left,a_lot,harsh,20,rater_3,-0.13838580894146243,-0.14348415704724307,60.0,0.16356879928516138
s1410,I want the handlebar moved backward and to the left firmly.,back_left,no_modifier,harsh,15,rater_1,-0.10696194066300245,-0.10391815494481317,56.26033877422918,0.1587528749220712
s1410,I want the handlebar moved backward and to the left firmly.,back_left,no_modifier,harsh,15,rater_2,-0.10483741028219282,-0.11082410862802694,54.80549644060521,0.12109404980714694
s1410,I want the handlebar moved backward and to the left firmly.,back_left,no_modifier,harsh,15,rater_3,-0.10528047375332933,-0.1076034103838409,56.31155370187665,0.14174547429457743
s1411,Could you nudge the handlebar to the right now.,right,no_modifier,neutral,15,rater_1,0.15671626315447731,-0.0104630260913403,54.202271902655426,0.16852939448949977
s1411,Could you nudge the handlebar to the right now.,right,no_modifier,neutral,15,rater_2,0.14481593398012263,0.00816416876695586,50.50853517169756,0.14466920363732846
s1411,Could you nudge the handlebar to the right now.,right,no_modifier,neutral,15,rater_3,0.15072030130983316,7.676813869524415e-05,52.909179207502916,0.1558927589253457
s1412,"Could you move the grip back-right, please.",back_right,no_modifier,neutral,15,rater_1,0.10557877646575563,-0.11011725143477136,56.31760084030238,0.1808478239699012
s1412,"Could you move the grip back-right, please.",back_right,no_modifier,neutral,15,rater_2,0.10548772062538722,-0.10263200808452308,51.89223599264242,0.15366478752168697
s1412,"Could you move the grip back-right, please.",back_right,no_modifier,neutral,15,rater_3,0.10848854125388176,-0.10280888658323979,51.25035629495986,0.15823447531441234
s1413,Let's move the handle to the right a lot.,right,a_lot,neutral,20,rater_1,0.20310027589678553,-0.008815108941709478,60.0,0.18063995246767478
s1413,Let's move the handle to the right a lot.,right,a_lot,neutral,20,rater_2,0.19583690408773186,0.015316675408634881,58.273878191715085,0.18340163067073
s1413,Let's move the handle to the right a lot.,right,a_lot,neutral,20,rater_3,0.20387705024314234,0.0032885873292780973,59.82542736726411,0.17706599693680816
s1414,Could you shift the grip forward and to the right firmly for me.,forward_right,no_modifier,harsh,15,rater_1,0.11486510567581924,0.09649848672291556,58.34022652513188,0.15711775740498382
s1414,Could you shift the grip forward and to the right firmly for me.,forward_right,no_modifier,harsh,15,rater_2,0.09929062625393521,0.11298142996060401,54.23744676715107,0.13516751614872854
s1414,Could you shift the grip forward and to the right firmly for me.,forward_right,no_modifier,harsh,15,rater_3,0.10827296918749392,0.10703956174502882,57.035996208748635,0.1394506752041128
s1415,Let's pull the handlebar to the right slightly gently for me.,right,slightly,gentle,5,rater_1,0.052437612077050645,-0.004018934754259035,36.91462911211749,0.1500571889880885
s1415,Let's pull the handlebar to the right slightly gently for me.,right,slightly,gentle,5,rater_2,0.04442831864331612,0.002124823993153759,32.85992709075116,0.12768460345505964
s1415,Let's pull the handlebar to the right slightly gently for me.,right,slightly,gentle,5,rater_3,0.0514834103018133,0.0008626007432244829,35.33974183429592,0.1308436048901488
s1416,"I want the handle moved back-left slightly gently, please.",back_left,slightly,gentle,5,rater_1,-0.034631076932227306,-0.03448474732395551,34.735208178779544,0.15734910174494243
s1416,"I want the handle moved back-left slightly gently, please.",back_left,slightly,gentle,5,rater_2,-0.03481057938669988,-0.03489559792982394,33.19332071844803,0.14144206559144334
s1416,"I want the handle moved back-left slightly gently, please.",back_left,slightly,gentle,5,rater_3,-0.035075041581143586,-0.03358226652431597,35.024992622972185,0.1379285805142455
s1417,"Please move the grip back-right slightly gently, please.",back_right,slightly,gentle,5,rater_1,0.038115564270201005,-0.03637134523004506,36.134129470007906,0.16188200016351914
s1417,"Please move the grip back-right slightly gently, please.",back_right,slightly,gentle,5,rater_2,0.03808615681122694,-0.02886644916091142,33.67226652262254,0.1221863082462157
s1417,"Please move the grip back-right slightly gently, please.",back_right,slightly,gentle,5,rater_3,0.03306439920424554,-0.03596560805715146,34.61540240336248,0.14339773734965497
s1418,Could you move the grip forward and to the right slightly gently now.,forward_right,slightly,gentle,5,rater_1,0.04048659826667319,0.03198077866805637,38.87588302409047,0.16281519757633006
s1418,Could you move the grip forward and to the right slightly gently now.,forward_right,slightly,gentle,5,rater_2,0.032953044387181746,0.03840963678587081,33.61173952418877,0.12923848566078533
s1418,Could you move the grip forward and to the right slightly gently now.,forward_right,slightly,gentle,5,rater_3,0.031018101960070696,0.03508257788297108,34.652463222634736,0.14925789571407938
s1419,"I want the handle moved forward slightly gently, please.",forward,slightly,gentle,5,rater_1,0.004582905158052953,0.04976343339395187,37.29232035891936,0.15636459746397108
s1419,"I want the handle moved forward slightly gently, please.",forward,slightly,gentle,5,rater_2,-0.004768791408597656,0.049505606418796,32.999699961016745,0.11922338267261788
s1419,"I want the handle moved forward slightly gently, please.",forward,slightly,gentle,5,rater_3,-0.0035739241566506647,0.0475994880978395,34.61868144498232,0.14297637930517698
s1420,I want the handle moved forward and to the left.,forward_left,no_modifier,neutral,15,rater_1,-0.09937666702814511,0.10800433209672537,55.56208640545569,0.17044488981626563
s1420,I want the handle moved forward and to the left.,forward_left,no_modifier,neutral,15,rater_2,-0.11086471375989333,0.1016689388951297,51.76456351821738,0.15387469276173105
s1420,I want the handle moved forward and to the left.,forward_left,no_modifier,neutral,15,rater_3,-0.10576496890505113,0.10549921616478093,55.53053456892546,0.15252167804919978
s1421,"Can you slide the handle forward-left a lot, please.",forward_left,a_lot,neutral,20,rater_1,-0.13290213813661916,0.14345365822873246,60.0,0.20078678852785659
s1421,"Can you slide the handle forward-left a lot, please.",forward_left,a_lot,neutral,20,rater_2,-0.14925474874505454,0.1343170767199945,56.437503884186526,0.16704942047348229
s1421,"Can you slide the handle forward-left a lot, please.",forward_left,a_lot,neutral,20,rater_3,-0.1451892530153503,0.14047083290441437,60.0,0.1766323914861888
s1422,pull the handle to the left slightly gently.,left,slightly,gentle,5,rater_1,-0.04461150743167777,0.001619276708773019,36.63842388830538,0.1496466704849429
s1422,pull the handle to the left slightly gently.,left,slightly,gentle,5,rater_2,-0.051465558796109576,-7.062037289101932e-05,34.369666082150374,0.12699382031488085
s1422,pull the handle to the left slightly gently.,left,slightly,gentle,5,rater_3,-0.052733895804042065,-0.0019133152593078214,35.0941227088456,0.14573135216532412
s1423,Let's pull the handlebar backward slightly gently.,back,slightly,gentle,5,rater_1,-0.0005772833914126077,-0.049073777272116,36.026207915843926,0.14964505476727238
s1423,Let's pull the handlebar backward slightly gently.,back,slightly,gentle,5,rater_2,0.0025908840578400694,-0.04915266793867467,31.967034765887067,0.12983185687296467
s1423,Let's pull the handlebar backward slightly gently.,back,slightly,gentle,5,rater_3,0.001334948500811044,-0.047783707123741505,33.76137686111854,0.14422861297634204
s1424,"I want the handlebar moved forward, please.",forward,no_modifier,neutral,15,rater_1,0.006083262764011932,0.14995129106173744,56.500457009494184,0.17124959444996016
s1424,"I want the handlebar moved forward, please.",forward,no_modifier,neutral,15,rater_2,-0.006171835761930675,0.14991690002562863,49.622863454212364,0.1514552928827937
s1424,"I want the handlebar moved forward, please.",forward,no_modifier,neutral,15,rater_3,-0.0026755821741498336,0.15427630334374093,51.10739482009249,0.15826590203674434
s1425,Can you slide the handle to the left a lot firmly for me.,left,a_lot,harsh,20,rater_1,-0.19987299501510752,0.005881475881565962,60.0,0.17399047156073216
s1425,Can you slide the handle to the left a lot firmly for me.,left,a_lot,harsh,20,rater_2,-0.19738196601574212,-0.00718490890464702,60.0,0.15398837461169929
s1425,Can you slide the handle to the left a lot firmly for me.,left,a_lot,harsh,20,rater_3,-0.20168940513797956,-0.004275982834645607,60.0,0.15229417420432625
s1426,Let's slide the handle forward and to the right a lot firmly for me.,forward_right,a_lot,harsh,20,rater_1,0.1509284630685228,0.13395226968035234,60.0,0.17656514157050843
